ID,Name,Nexus_File,rooted,type,method,scaling,Source
summary,TREE1,summary.trees,,summary,bayesian,millennia,Sagart2019
posterior-1,STATE_78250000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-2,STATE_11660000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-3,STATE_58920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-4,STATE_70360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-5,STATE_41720000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-6,STATE_54270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-7,STATE_81470000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-8,STATE_36490000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-9,STATE_71120000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-10,STATE_30350000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-11,STATE_80930000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-12,STATE_52770000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-13,STATE_38560000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-14,STATE_40600000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-15,STATE_68140000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-16,STATE_24950000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-17,STATE_97000000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-18,STATE_77520000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-19,STATE_92560000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-20,STATE_37290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-21,STATE_34270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-22,STATE_43700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-23,STATE_22750000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-24,STATE_41120000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-25,STATE_65960000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-26,STATE_62760000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-27,STATE_13850000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-28,STATE_85170000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-29,STATE_65620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-30,STATE_14400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-31,STATE_93670000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-32,STATE_78070000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-33,STATE_10560000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-34,STATE_11090000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-35,STATE_36830000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-36,STATE_39300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-37,STATE_56950000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-38,STATE_26300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-39,STATE_77910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-40,STATE_27340000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-41,STATE_39760000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-42,STATE_71440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-43,STATE_48110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-44,STATE_95780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-45,STATE_64040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-46,STATE_16590000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-47,STATE_48060000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-48,STATE_29620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-49,STATE_91790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-50,STATE_45450000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-51,STATE_40440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-52,STATE_52220000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-53,STATE_81050000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-54,STATE_94900000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-55,STATE_31270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-56,STATE_16800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-57,STATE_36890000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-58,STATE_59360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-59,STATE_11530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-60,STATE_34620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-61,STATE_47530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-62,STATE_67290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-63,STATE_98330000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-64,STATE_66020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-65,STATE_35710000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-66,STATE_73240000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-67,STATE_63040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-68,STATE_12100000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-69,STATE_18080000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-70,STATE_19970000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-71,STATE_82920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-72,STATE_22870000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-73,STATE_73580000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-74,STATE_39400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-75,STATE_11910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-76,STATE_70250000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-77,STATE_45280000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-78,STATE_93970000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-79,STATE_29900000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-80,STATE_88770000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-81,STATE_20080000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-82,STATE_12260000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-83,STATE_90570000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-84,STATE_63370000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-85,STATE_78940000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-86,STATE_43020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-87,STATE_69680000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-88,STATE_29550000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-89,STATE_34520000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-90,STATE_23110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-91,STATE_91080000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-92,STATE_37020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-93,STATE_64970000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-94,STATE_47780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-95,STATE_43300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-96,STATE_36790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-97,STATE_36660000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-98,STATE_57230000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-99,STATE_34590000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-100,STATE_98000000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-101,STATE_24840000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-102,STATE_95130000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-103,STATE_10540000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-104,STATE_34000000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-105,STATE_10520000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-106,STATE_91270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-107,STATE_40280000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-108,STATE_25700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-109,STATE_53290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-110,STATE_92760000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-111,STATE_76540000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-112,STATE_20830000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-113,STATE_85500000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-114,STATE_78270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-115,STATE_39800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-116,STATE_49850000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-117,STATE_40190000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-118,STATE_14460000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-119,STATE_71090000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-120,STATE_64140000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-121,STATE_38820000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-122,STATE_74670000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-123,STATE_39130000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-124,STATE_39160000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-125,STATE_94910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-126,STATE_50780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-127,STATE_77700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-128,STATE_94080000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-129,STATE_78400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-130,STATE_63240000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-131,STATE_29680000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-132,STATE_21090000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-133,STATE_85440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-134,STATE_41950000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-135,STATE_43070000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-136,STATE_32120000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-137,STATE_96990000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-138,STATE_48210000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-139,STATE_64110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-140,STATE_57890000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-141,STATE_30530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-142,STATE_98180000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-143,STATE_93610000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-144,STATE_19690000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-145,STATE_52580000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-146,STATE_79930000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-147,STATE_17210000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-148,STATE_69630000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-149,STATE_94650000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-150,STATE_97800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-151,STATE_27620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-152,STATE_21130000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-153,STATE_35580000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-154,STATE_70820000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-155,STATE_15780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-156,STATE_55040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-157,STATE_82750000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-158,STATE_70400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-159,STATE_75820000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-160,STATE_60340000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-161,STATE_83590000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-162,STATE_53300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-163,STATE_61090000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-164,STATE_90690000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-165,STATE_88700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-166,STATE_18250000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-167,STATE_53430000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-168,STATE_83000000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-169,STATE_14800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-170,STATE_45980000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-171,STATE_66530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-172,STATE_32290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-173,STATE_10330000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-174,STATE_23620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-175,STATE_15010000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-176,STATE_28190000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-177,STATE_40790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-178,STATE_75030000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-179,STATE_90360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-180,STATE_39790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-181,STATE_54660000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-182,STATE_67200000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-183,STATE_44160000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-184,STATE_59170000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-185,STATE_61650000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-186,STATE_73610000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-187,STATE_22360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-188,STATE_59290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-189,STATE_70350000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-190,STATE_16620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-191,STATE_78690000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-192,STATE_41080000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-193,STATE_36300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-194,STATE_23410000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-195,STATE_33400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-196,STATE_60210000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-197,STATE_48050000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-198,STATE_64530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-199,STATE_79510000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-200,STATE_42910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-201,STATE_12270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-202,STATE_34550000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-203,STATE_28620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-204,STATE_94210000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-205,STATE_15160000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-206,STATE_65870000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-207,STATE_74240000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-208,STATE_62320000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-209,STATE_16680000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-210,STATE_49540000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-211,STATE_26320000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-212,STATE_89400000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-213,STATE_34330000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-214,STATE_43790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-215,STATE_52450000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-216,STATE_97220000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-217,STATE_68800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-218,STATE_35940000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-219,STATE_56540000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-220,STATE_16220000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-221,STATE_25030000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-222,STATE_25390000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-223,STATE_96440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-224,STATE_43960000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-225,STATE_92600000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-226,STATE_77190000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-227,STATE_95850000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-228,STATE_12490000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-229,STATE_95190000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-230,STATE_34830000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-231,STATE_97100000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-232,STATE_63300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-233,STATE_36820000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-234,STATE_84950000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-235,STATE_77920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-236,STATE_82020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-237,STATE_14020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-238,STATE_70900000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-239,STATE_14480000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-240,STATE_73640000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-241,STATE_67920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-242,STATE_98620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-243,STATE_12790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-244,STATE_62300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-245,STATE_87040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-246,STATE_81700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-247,STATE_17490000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-248,STATE_62260000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-249,STATE_61310000,posterior.trees,,sample,bayesian,millennia,Sagart2019
